Time,Displacement,Tensile strain (Displacement),Force
(ms),(mm),(%),(N)
"10753.0003","-0.8040","-0.9241","-0.2676"
"10772.9998","-0.8207","-0.9433","-0.2723"
"10793.0002","-0.8375","-0.9626","-0.2771"
"10812.9997","-0.8543","-0.9819","-0.2814"
"10833.0002","-0.8709","-1.0010","-0.2867"
"10852.9997","-0.8875","-1.0201","-0.2908"
"10873.0001","-0.9042","-1.0393","-0.2960"
"10892.9996","-0.9208","-1.0584","-0.3009"
"10913.0001","-0.9375","-1.0776","-0.3054"
"10932.9996","-0.9542","-1.0968","-0.3099"
"10953.0001","-0.9709","-1.1159","-0.3141"
"10972.9996","-0.9875","-1.1351","-0.3187"
"10993.0000","-1.0043","-1.1544","-0.3232"
"11012.9995","-1.0210","-1.1735","-0.3269"
"11033.0000","-1.0376","-1.1926","-0.3313"
"11053.0005","-1.0541","-1.2117","-0.3357"
"11073.0000","-1.0708","-1.2308","-0.3400"
"11093.0004","-1.0875","-1.2500","-0.3451"
"11112.9999","-1.1042","-1.2692","-0.3506"
"11133.0004","-1.1208","-1.2883","-0.3561"
"11152.9999","-1.1373","-1.3073","-0.3622"
"11173.0003","-1.1540","-1.3264","-0.3679"
"11192.9998","-1.1708","-1.3457","-0.3758"
"11213.0003","-1.1875","-1.3650","-0.3827"
"11232.9998","-1.2041","-1.3840","-0.3894"
"11253.0003","-1.2206","-1.4030","-0.3968"
"11272.9998","-1.2372","-1.4221","-0.4045"
"11293.0002","-1.2540","-1.4413","-0.4124"
"11312.9997","-1.2706","-1.4605","-0.4204"
"11333.0002","-1.2872","-1.4795","-0.4293"
"11352.9997","-1.3038","-1.4986","-0.4376"
"11373.0001","-1.3205","-1.5179","-0.4469"
"11392.9996","-1.3374","-1.5373","-0.4550"
"11413.0001","-1.3541","-1.5564","-0.4633"
"11432.9996","-1.3706","-1.5754","-0.4722"
"11453.0001","-1.3872","-1.5945","-0.4812"
"11472.9996","-1.4039","-1.6137","-0.4905"
"11493.0000","-1.4207","-1.6330","-0.4995"
"11512.9995","-1.4373","-1.6521","-0.5088"
"11533.0000","-1.4539","-1.6711","-0.5175"
"11553.0005","-1.4706","-1.6904","-0.5265"
"11573.0000","-1.4875","-1.7097","-0.5363"
"11593.0004","-1.5042","-1.7290","-0.5459"
"11612.9999","-1.5208","-1.7480","-0.5556"
"11633.0004","-1.5373","-1.7671","-0.5657"
"11652.9999","-1.5540","-1.7863","-0.5759"
"11673.0003","-1.5708","-1.8055","-0.5863"
"11692.9998","-1.5875","-1.8247","-0.5968"
"11713.0003","-1.6040","-1.8437","-0.6070"
"11732.9998","-1.6207","-1.8628","-0.6173"
"11753.0003","-1.6374","-1.8820","-0.6276"
"11772.9998","-1.6541","-1.9013","-0.6386"
"11793.0002","-1.6708","-1.9205","-0.6488"
"11812.9997","-1.6875","-1.9396","-0.6590"
"11833.0002","-1.7040","-1.9587","-0.6698"
"11852.9997","-1.7207","-1.9778","-0.6798"
"11873.0001","-1.7373","-1.9969","-0.6901"
"11892.9996","-1.7540","-2.0161","-0.7011"
"11913.0001","-1.7706","-2.0352","-0.7114"
"11932.9996","-1.7872","-2.0543","-0.7217"
"11953.0001","-1.8039","-2.0735","-0.7325"
"11972.9996","-1.8207","-2.0928","-0.7428"
"11993.0000","-1.8374","-2.1120","-0.7534"
"12012.9995","-1.8540","-2.1310","-0.7637"
"12033.0000","-1.8706","-2.1501","-0.7737"
"12053.0005","-1.8872","-2.1692","-0.7843"
"12073.0000","-1.9039","-2.1884","-0.7948"
"12093.0004","-1.9206","-2.2076","-0.8050"
"12112.9999","-1.9372","-2.2267","-0.8155"
"12133.0004","-1.9538","-2.2458","-0.8256"
"12152.9999","-1.9706","-2.2650","-0.8358"
"12173.0003","-1.9874","-2.2844","-0.8466"
"12192.9998","-2.0041","-2.3035","-0.8564"
"12213.0003","-2.0206","-2.3225","-0.8671"
"12232.9998","-2.0372","-2.3416","-0.8771"
"12253.0003","-2.0539","-2.3608","-0.8874"
"12272.9998","-2.0706","-2.3800","-0.8979"
"12293.0002","-2.0873","-2.3992","-0.9077"
"12312.9997","-2.1038","-2.4182","-0.9179"
"12333.0002","-2.1205","-2.4374","-0.9283"
"12352.9997","-2.1374","-2.4567","-0.9390"
"12373.0001","-2.1542","-2.4761","-0.9492"
"12392.9996","-2.1708","-2.4952","-0.9590"
"12413.0001","-2.1874","-2.5142","-0.9694"
"12432.9996","-2.2040","-2.5334","-0.9795"
"12453.0001","-2.2208","-2.5526","-0.9894"
"12472.9996","-2.2375","-2.5718","-1.0002"
"12493.0000","-2.2541","-2.5909","-1.0104"
"12512.9995","-2.2707","-2.6100","-1.0209"
"12533.0000","-2.2874","-2.6291","-1.0315"
"12553.0005","-2.3042","-2.6485","-1.0415"
"12573.0000","-2.3209","-2.6677","-1.0524"
"12593.0004","-2.3374","-2.6867","-1.0624"
"12612.9999","-2.3541","-2.7058","-1.0726"
"12633.0004","-2.3707","-2.7250","-1.0834"
"12652.9999","-2.3874","-2.7442","-1.0933"
"12673.0003","-2.4041","-2.7633","-1.1045"
"12692.9998","-2.4207","-2.7824","-1.1149"
"12713.0003","-2.4373","-2.8015","-1.1248"
"12732.9998","-2.4540","-2.8207","-1.1356"
"12753.0003","-2.4707","-2.8399","-1.1461"
"12772.9998","-2.4874","-2.8590","-1.1567"
"12793.0002","-2.5039","-2.8781","-1.1670"
"12812.9997","-2.5206","-2.8972","-1.1771"
"12833.0002","-2.5372","-2.9163","-1.1878"
"12852.9997","-2.5539","-2.9355","-1.1984"
"12873.0001","-2.5706","-2.9547","-1.2087"
"12892.9996","-2.5872","-2.9738","-1.2196"
"12913.0001","-2.6039","-2.9929","-1.2302"
"12932.9996","-2.6206","-3.0122","-1.2410"
"12953.0001","-2.6374","-3.0314","-1.2519"
"12972.9996","-2.6540","-3.0506","-1.2622"
"12993.0000","-2.6706","-3.0696","-1.2733"
"13012.9995","-2.6872","-3.0888","-1.2842"
"13033.0000","-2.7039","-3.1080","-1.2948"
"13053.0005","-2.7207","-3.1272","-1.3054"
"13073.0000","-2.7373","-3.1464","-1.3162"
"13093.0004","-2.7539","-3.1655","-1.3269"
"13112.9999","-2.7706","-3.1846","-1.3378"
"13133.0004","-2.7874","-3.2040","-1.3489"
"13152.9999","-2.8042","-3.2232","-1.3600"
"13173.0003","-2.8208","-3.2423","-1.3712"
"13192.9998","-2.8373","-3.2613","-1.3818"
"13213.0003","-2.8540","-3.2804","-1.3927"
"13232.9998","-2.8708","-3.2997","-1.4039"
"13253.0003","-2.8875","-3.3189","-1.4152"
"13272.9998","-2.9041","-3.3380","-1.4264"
"13293.0002","-2.9207","-3.3571","-1.4372"
"13312.9997","-2.9374","-3.3763","-1.4485"
"13333.0002","-2.9542","-3.3956","-1.4602"
"13352.9997","-2.9708","-3.4147","-1.4714"
"13373.0001","-2.9873","-3.4337","-1.4825"
"13392.9996","-3.0039","-3.4528","-1.4938"
"13413.0001","-3.0206","-3.4720","-1.5048"
"13432.9996","-3.0373","-3.4912","-1.5163"
"13453.0001","-3.0539","-3.5103","-1.5275"
"13472.9996","-3.0705","-3.5293","-1.5388"
"13493.0000","-3.0872","-3.5485","-1.5508"
"13512.9995","-3.1039","-3.5677","-1.5621"
"13533.0000","-3.1207","-3.5870","-1.5740"
"13553.0005","-3.1373","-3.6061","-1.5855"
"13573.0000","-3.1538","-3.6251","-1.5969"
"13593.0004","-3.1705","-3.6443","-1.6090"
"13612.9999","-3.1872","-3.6635","-1.6205"
"13633.0004","-3.2038","-3.6826","-1.6322"
"13652.9999","-3.2204","-3.7017","-1.6440"
"13673.0003","-3.2371","-3.7208","-1.6557"
"13692.9998","-3.2538","-3.7400","-1.6674"
"13713.0003","-3.2706","-3.7593","-1.6790"
"13732.9998","-3.2873","-3.7785","-1.6911"
"13753.0003","-3.3039","-3.7976","-1.7027"
"13772.9998","-3.3205","-3.8167","-1.7149"
"13793.0002","-3.3372","-3.8359","-1.7276"
"13812.9997","-3.3540","-3.8552","-1.7393"
"13833.0002","-3.3707","-3.8743","-1.7515"
"13852.9997","-3.3873","-3.8935","-1.7632"
"13873.0001","-3.4040","-3.9126","-1.7755"
"13892.9996","-3.4206","-3.9318","-1.7881"
"13913.0001","-3.4374","-3.9510","-1.7998"
"13932.9996","-3.4541","-3.9702","-1.8119"
"13953.0001","-3.4707","-3.9893","-1.8242"
"13972.9996","-3.4873","-4.0084","-1.8362"
"13993.0000","-3.5040","-4.0276","-1.8486"
"14012.9995","-3.5208","-4.0469","-1.8609"
"14033.0000","-3.5375","-4.0661","-1.8731"
"14053.0005","-3.5541","-4.0851","-1.8858"
"14073.0000","-3.5707","-4.1042","-1.8983"
"14093.0004","-3.5874","-4.1234","-1.9112"
"14112.9999","-3.6042","-4.1427","-1.9238"
"14133.0004","-3.6208","-4.1619","-1.9361"
"14152.9999","-3.6374","-4.1809","-1.9489"
"14173.0003","-3.6540","-4.2000","-1.9614"
"14192.9998","-3.6707","-4.2192","-1.9737"
"14213.0003","-3.6874","-4.2384","-1.9867"
"14232.9998","-3.7041","-4.2575","-1.9998"
"14253.0003","-3.7206","-4.2765","-2.0124"
"14272.9998","-3.7372","-4.2956","-2.0255"
"14293.0002","-3.7540","-4.3149","-2.0389"
"14312.9997","-3.7708","-4.3343","-2.0521"
"14333.0002","-3.7875","-4.3534","-2.0648"
"14352.9997","-3.8040","-4.3724","-2.0777"
"14373.0001","-3.8206","-4.3915","-2.0910"
"14392.9996","-3.8374","-4.4107","-2.1043"
"14413.0001","-3.8540","-4.4299","-2.1175"
"14432.9996","-3.8706","-4.4490","-2.1309"
"14453.0001","-3.8872","-4.4680","-2.1439"
"14472.9996","-3.9039","-4.4873","-2.1574"
"14493.0000","-3.9207","-4.5066","-2.1712"
"14512.9995","-3.9374","-4.5258","-2.1846"
"14533.0000","-3.9540","-4.5448","-2.1978"
"14553.0005","-3.9706","-4.5639","-2.2116"
"14573.0000","-3.9873","-4.5831","-2.2252"
"14593.0004","-4.0040","-4.6023","-2.2383"
"14612.9999","-4.0207","-4.6215","-2.2518"
"14633.0004","-4.0373","-4.6406","-2.2656"
"14652.9999","-4.0540","-4.6597","-2.2792"
"14673.0003","-4.0707","-4.6790","-2.2929"
"14692.9998","-4.0875","-4.6983","-2.3071"
"14713.0003","-4.1041","-4.7174","-2.3208"
"14732.9998","-4.1207","-4.7364","-2.3343"
"14753.0003","-4.1373","-4.7555","-2.3479"
"14772.9998","-4.1540","-4.7747","-2.3619"
"14793.0002","-4.1707","-4.7939","-2.3758"
"14812.9997","-4.1874","-4.8131","-2.3893"
"14833.0002","-4.2040","-4.8322","-2.4031"
"14852.9997","-4.2207","-4.8514","-2.4166"
"14873.0001","-4.2374","-4.8706","-2.4309"
"14892.9996","-4.2542","-4.8899","-2.4448"
"14913.0001","-4.2708","-4.9090","-2.4586"
"14932.9996","-4.2874","-4.9280","-2.4723"
"14953.0001","-4.3040","-4.9472","-2.4863"
"14972.9996","-4.3207","-4.9663","-2.5000"
"14993.0000","-4.3373","-4.9854","-2.5138"
"15012.9995","-4.3539","-5.0045","-2.5275"
"15033.0000","-4.3704","-5.0235","-2.5416"
"15053.0005","-4.3871","-5.0426","-2.5559"
"15073.0000","-4.4039","-5.0619","-2.5698"
"15093.0004","-4.4207","-5.0812","-2.5835"
"15112.9999","-4.4373","-5.1003","-2.5975"
"15133.0004","-4.4538","-5.1194","-2.6113"
"15152.9999","-4.4705","-5.1385","-2.6252"
"15173.0003","-4.4872","-5.1577","-2.6396"
"15192.9998","-4.5039","-5.1769","-2.6536"
"15213.0003","-4.5205","-5.1960","-2.6677"
"15232.9998","-4.5371","-5.2150","-2.6814"
"15253.0003","-4.5538","-5.2343","-2.6952"
"15272.9998","-4.5707","-5.2536","-2.7097"
"15293.0002","-4.5874","-5.2728","-2.7241"
"15312.9997","-4.6039","-5.2919","-2.7378"
"15333.0002","-4.6205","-5.3110","-2.7516"
"15352.9997","-4.6373","-5.3302","-2.7659"
"15373.0001","-4.6541","-5.3495","-2.7800"
"15392.9996","-4.6707","-5.3687","-2.7947"
"15413.0001","-4.6873","-5.3877","-2.8084"
"15432.9996","-4.7039","-5.4068","-2.8225"
"15453.0001","-4.7207","-5.4261","-2.8369"
"15472.9996","-4.7375","-5.4454","-2.8509"
"15493.0000","-4.7541","-5.4645","-2.8653"
"15512.9995","-4.7707","-5.4836","-2.8791"
"15533.0000","-4.7874","-5.5027","-2.8932"
"15553.0005","-4.8041","-5.5219","-2.9079"
"15573.0000","-4.8208","-5.5411","-2.9221"
"15593.0004","-4.8374","-5.5602","-2.9362"
"15612.9999","-4.8540","-5.5793","-2.9505"
"15633.0004","-4.8706","-5.5984","-2.9645"
"15652.9999","-4.8874","-5.6177","-2.9789"
"15673.0003","-4.9041","-5.6369","-2.9933"
"15692.9998","-4.9207","-5.6559","-3.0073"
"15713.0003","-4.9372","-5.6750","-3.0217"
"15732.9998","-4.9539","-5.6942","-3.0358"
"15753.0003","-4.9707","-5.7134","-3.0506"
"15772.9998","-4.9874","-5.7326","-3.0649"
"15793.0002","-5.0040","-5.7517","-3.0791"
"15812.9997","-5.0206","-5.7708","-3.0932"
"15833.0002","-5.0372","-5.7899","-3.1074"
"15852.9997","-5.0540","-5.8092","-3.1218"
"15873.0001","-5.0707","-5.8284","-3.1357"
"15892.9996","-5.0873","-5.8475","-3.1501"
"15913.0001","-5.1039","-5.8665","-3.1643"
"15932.9996","-5.1205","-5.8856","-3.1788"
"15953.0001","-5.1373","-5.9049","-3.1933"
"15972.9996","-5.1539","-5.9241","-3.2079"
"15993.0000","-5.1705","-5.9432","-3.2219"
"16013.0005","-5.1872","-5.9623","-3.2363"
"16033.0009","-5.2040","-5.9816","-3.2509"
"16052.9995","-5.2208","-6.0009","-3.2651"
"16073.0000","-5.2374","-6.0200","-3.2794"
"16093.0004","-5.2539","-6.0389","-3.2938"
"16113.0009","-5.2704","-6.0580","-3.3084"
"16132.9994","-5.2872","-6.0773","-3.3231"
"16152.9999","-5.3040","-6.0966","-3.3376"
"16173.0003","-5.3207","-6.1157","-3.3520"
"16193.0008","-5.3373","-6.1348","-3.3664"
"16212.9993","-5.3539","-6.1539","-3.3805"
"16232.9998","-5.3707","-6.1733","-3.3952"
"16253.0003","-5.3875","-6.1925","-3.4101"
"16273.0007","-5.4041","-6.2116","-3.4242"
"16292.9993","-5.4206","-6.2306","-3.4385"
"16312.9997","-5.4373","-6.2498","-3.4530"
"16333.0002","-5.4541","-6.2691","-3.4678"
"16353.0006","-5.4708","-6.2882","-3.4828"
"16372.9992","-5.4874","-6.3073","-3.4971"
"16392.9996","-5.5040","-6.3264","-3.5118"
"16413.0001","-5.5207","-6.3456","-3.5264"
"16433.0006","-5.5375","-6.3649","-3.5407"
"16452.9991","-5.5542","-6.3841","-3.5555"
"16472.9996","-5.5708","-6.4032","-3.5698"
"16493.0000","-5.5873","-6.4222","-3.5842"
"16513.0005","-5.6040","-6.4414","-3.5991"
"16533.0009","-5.6207","-6.4606","-3.6137"
"16552.9995","-5.6373","-6.4797","-3.6283"
"16573.0000","-5.6539","-6.4987","-3.6427"
"16593.0004","-5.6705","-6.5179","-3.6572"
"16613.0009","-5.6873","-6.5371","-3.6721"
"16632.9994","-5.7040","-6.5563","-3.6870"
"16652.9999","-5.7207","-6.5755","-3.7014"
"16673.0003","-5.7373","-6.5946","-3.7158"
"16693.0008","-5.7539","-6.6136","-3.7305"
"16712.9993","-5.7705","-6.6328","-3.7453"
"16732.9998","-5.7872","-6.6520","-3.7600"
"16753.0003","-5.8039","-6.6712","-3.7746"
"16773.0007","-5.8205","-6.6902","-3.7895"
"16792.9993","-5.8371","-6.7094","-3.8044"
"16812.9997","-5.8539","-6.7286","-3.8193"
"16833.0002","-5.8706","-6.7479","-3.8339"
"16853.0006","-5.8873","-6.7670","-3.8486"
"16872.9992","-5.9039","-6.7861","-3.8635"
"16892.9996","-5.9205","-6.8052","-3.8782"
"16913.0001","-5.9372","-6.8244","-3.8933"
"16933.0006","-5.9540","-6.8436","-3.9079"
"16952.9991","-5.9706","-6.8628","-3.9226"
"16972.9996","-5.9872","-6.8818","-3.9374"
"16993.0000","-6.0039","-6.9010","-3.9520"
"17013.0005","-6.0207","-6.9204","-3.9673"
"17033.0009","-6.0375","-6.9396","-3.9823"
"17052.9995","-6.0541","-6.9588","-3.9970"
"17073.0000","-6.0707","-6.9778","-4.0118"
"17093.0004","-6.0873","-6.9969","-4.0267"
"17113.0009","-6.1041","-7.0162","-4.0416"
"17132.9994","-6.1208","-7.0354","-4.0566"
"17152.9999","-6.1374","-7.0545","-4.0712"
"17173.0003","-6.1539","-7.0735","-4.0859"
"17193.0008","-6.1707","-7.0927","-4.1009"
"17212.9993","-6.1875","-7.1121","-4.1162"
"17232.9998","-6.2042","-7.1312","-4.1310"
"17253.0003","-6.2207","-7.1503","-4.1460"
"17273.0007","-6.2373","-7.1693","-4.1609"
"17292.9993","-6.2540","-7.1885","-4.1757"
"17312.9997","-6.2708","-7.2078","-4.1908"
"17333.0002","-6.2873","-7.2268","-4.2055"
"17353.0006","-6.3038","-7.2458","-4.2200"
"17372.9992","-6.3205","-7.2650","-4.2347"
"17392.9996","-6.3373","-7.2843","-4.2498"
"17413.0001","-6.3541","-7.3035","-4.2653"
"17433.0006","-6.3707","-7.3226","-4.2803"
"17452.9991","-6.3872","-7.3416","-4.2950"
"17472.9996","-6.4038","-7.3607","-4.3100"
"17493.0000","-6.4206","-7.3800","-4.3253"
"17513.0005","-6.4373","-7.3991","-4.3405"
"17533.0009","-6.4539","-7.4183","-4.3552"
"17552.9995","-6.4705","-7.4374","-4.3698"
"17573.0000","-6.4872","-7.4566","-4.3854"
"17593.0004","-6.5040","-7.4758","-4.4010"
"17613.0009","-6.5207","-7.4950","-4.4163"
"17632.9994","-6.5373","-7.5141","-4.4308"
"17652.9999","-6.5539","-7.5332","-4.4456"
"17673.0003","-6.5706","-7.5524","-4.4607"
"17693.0008","-6.5873","-7.5716","-4.4758"
"17712.9993","-6.6040","-7.5908","-4.4912"
"17732.9998","-6.6207","-7.6100","-4.5062"
"17753.0003","-6.6373","-7.6291","-4.5212"
"17773.0007","-6.6540","-7.6483","-4.5367"
"17792.9993","-6.6708","-7.6676","-4.5521"
"17812.9997","-6.6875","-7.6868","-4.5672"
"17833.0002","-6.7041","-7.7059","-4.5823"
"17853.0006","-6.7207","-7.7250","-4.5973"
"17872.9992","-6.7373","-7.7441","-4.6122"
"17892.9996","-6.7541","-7.7633","-4.6275"
"17913.0001","-6.7708","-7.7825","-4.6431"
"17933.0006","-6.7874","-7.8016","-4.6585"
"17952.9991","-6.8040","-7.8207","-4.6735"
"17972.9996","-6.8207","-7.8399","-4.6888"
"17993.0000","-6.8376","-7.8593","-4.7042"
"18013.0005","-6.8542","-7.8784","-4.7193"
"18033.0009","-6.8707","-7.8974","-4.7344"
"18052.9995","-6.8873","-7.9164","-4.7494"
"18073.0000","-6.9039","-7.9356","-4.7648"
"18093.0004","-6.9207","-7.9548","-4.7807"
"18113.0009","-6.9373","-7.9740","-4.7959"
"18132.9994","-6.9539","-7.9930","-4.8108"
"18152.9999","-6.9705","-8.0121","-4.8258"
"18173.0003","-6.9873","-8.0313","-4.8415"
"18193.0008","-7.0041","-8.0506","-4.8575"
"18212.9993","-7.0207","-8.0698","-4.8726"
"18232.9998","-7.0372","-8.0887","-4.8878"
"18253.0003","-7.0538","-8.1079","-4.9032"
"18273.0007","-7.0706","-8.1271","-4.9186"
"18292.9993","-7.0872","-8.1463","-4.9343"
"18312.9997","-7.1038","-8.1653","-4.9495"
"18333.0002","-7.1204","-8.1844","-4.9652"
"18353.0006","-7.1371","-8.2036","-4.9808"
"18372.9992","-7.1540","-8.2229","-4.9967"
"18392.9996","-7.1706","-8.2421","-5.0122"
"18413.0001","-7.1872","-8.2612","-5.0275"
"18433.0006","-7.2039","-8.2803","-5.0431"
"18452.9991","-7.2206","-8.2995","-5.0589"
"18472.9996","-7.2374","-8.3188","-5.0743"
"18493.0000","-7.2540","-8.3379","-5.0896"
"18513.0005","-7.2706","-8.3570","-5.1049"
"18533.0009","-7.2873","-8.3762","-5.1205"
"18552.9995","-7.3041","-8.3955","-5.1362"
"18573.0000","-7.3208","-8.4148","-5.1522"
"18593.0004","-7.3375","-8.4339","-5.1677"
"18613.0009","-7.3541","-8.4530","-5.1833"
"18632.9994","-7.3707","-8.4721","-5.1991"
"18652.9999","-7.3874","-8.4913","-5.2149"
"18673.0003","-7.4041","-8.5105","-5.2307"
"18693.0008","-7.4208","-8.5296","-5.2462"
"18712.9993","-7.4374","-8.5487","-5.2618"
"18732.9998","-7.4540","-8.5679","-5.2775"
"18753.0003","-7.4708","-8.5871","-5.2936"
"18773.0007","-7.4875","-8.6063","-5.3091"
"18792.9993","-7.5042","-8.6255","-5.3245"
"18812.9997","-7.5207","-8.6445","-5.3401"
"18833.0002","-7.5373","-8.6636","-5.3562"
"18853.0006","-7.5540","-8.6828","-5.3720"
"18872.9992","-7.5707","-8.7020","-5.3877"
"18892.9996","-7.5874","-8.7211","-5.4032"
"18913.0001","-7.6039","-8.7401","-5.4189"
"18933.0006","-7.6205","-8.7592","-5.4345"
"18952.9991","-7.6373","-8.7785","-5.4506"
"18972.9996","-7.6540","-8.7977","-5.4667"
"18993.0000","-7.6706","-8.8168","-5.4824"
"19013.0005","-7.6871","-8.8358","-5.4983"
"19033.0009","-7.7038","-8.8549","-5.5142"
"19052.9995","-7.7205","-8.8741","-5.5301"
"19073.0000","-7.7372","-8.8933","-5.5464"
"19093.0004","-7.7538","-8.9125","-5.5624"
"19113.0009","-7.7705","-8.9316","-5.5782"
"19132.9994","-7.7872","-8.9508","-5.5941"
"19152.9999","-7.8040","-8.9701","-5.6106"
"19173.0003","-7.8207","-8.9893","-5.6265"
"19193.0008","-7.8373","-9.0084","-5.6422"
"19212.9993","-7.8538","-9.0274","-5.6581"
"19232.9998","-7.8705","-9.0466","-5.6743"
"19253.0003","-7.8873","-9.0659","-5.6906"
"19273.0007","-7.9040","-9.0850","-5.7064"
"19292.9993","-7.9206","-9.1041","-5.7223"
"19312.9997","-7.9373","-9.1233","-5.7388"
"19333.0002","-7.9541","-9.1426","-5.7556"
"19353.0006","-7.9708","-9.1619","-5.7721"
"19372.9992","-7.9875","-9.1810","-5.7883"
"19392.9996","-8.0041","-9.2001","-5.8041"
"19413.0001","-8.0207","-9.2192","-5.8200"
"19433.0006","-8.0374","-9.2384","-5.8361"
"19452.9991","-8.0540","-9.2575","-5.8524"
"19472.9996","-8.0707","-9.2766","-5.8688"
"19493.0000","-8.0873","-9.2958","-5.8852"
"19513.0005","-8.1040","-9.3150","-5.9016"
"19533.0009","-8.1208","-9.3342","-5.9177"
"19552.9995","-8.1375","-9.3534","-5.9338"
"19573.0000","-8.1541","-9.3725","-5.9498"
"19593.0004","-8.1707","-9.3916","-5.9659"
"19613.0009","-8.1873","-9.4107","-5.9826"
"19632.9994","-8.2040","-9.4299","-5.9992"
"19652.9999","-8.2207","-9.4491","-6.0155"
"19673.0003","-8.2374","-9.4682","-6.0318"
"19693.0008","-8.2539","-9.4873","-6.0479"
"19712.9993","-8.2706","-9.5064","-6.0641"
"19732.9998","-8.2873","-9.5257","-6.0809"
"19753.0003","-8.3040","-9.5449","-6.0970"
"19773.0007","-8.3207","-9.5640","-6.1130"
"19792.9993","-8.3372","-9.5830","-6.1293"
"19812.9997","-8.3539","-9.6022","-6.1457"
"19833.0002","-8.3706","-9.6214","-6.1618"
"19853.0006","-8.3873","-9.6406","-6.1782"
"19872.9992","-8.4039","-9.6596","-6.1949"
"19892.9996","-8.4204","-9.6787","-6.2112"
"19913.0001","-8.4372","-9.6979","-6.2276"
"19933.0006","-8.4540","-9.7172","-6.2446"
"19952.9991","-8.4707","-9.7364","-6.2609"
"19972.9996","-8.4873","-9.7555","-6.2773"
"19993.0000","-8.5039","-9.7745","-6.2940"
"20013.0005","-8.5206","-9.7937","-6.3102"
"20033.0009","-8.5373","-9.8130","-6.3268"
"20052.9995","-8.5540","-9.8322","-6.3434"
"20073.0000","-8.5706","-9.8513","-6.3597"
"20093.0004","-8.5873","-9.8704","-6.3764"
"20113.0009","-8.6041","-9.8897","-6.3937"
"20132.9994","-8.6209","-9.9090","-6.4104"
"20152.9999","-8.6375","-9.9281","-6.4263"
"20173.0003","-8.6540","-9.9471","-6.4426"
"20193.0008","-8.6707","-9.9663","-6.4597"
"20212.9993","-8.6874","-9.9855","-6.4767"
"20232.9998","-8.7041","-10.0047","-6.4930"
"20253.0003","-8.7207","-10.0238","-6.5097"
"20273.0007","-8.7373","-10.0429","-6.5263"
"20292.9993","-8.7540","-10.0621","-6.5433"
"20312.9997","-8.7708","-10.0814","-6.5604"
"20333.0002","-8.7875","-10.1006","-6.5769"
"20353.0006","-8.8041","-10.1196","-6.5934"
"20372.9992","-8.8207","-10.1387","-6.6101"
"20392.9996","-8.8374","-10.1579","-6.6267"
"20413.0001","-8.8541","-10.1771","-6.6438"
"20433.0006","-8.8707","-10.1962","-6.6607"
"20452.9991","-8.8873","-10.2152","-6.6769"
"20472.9996","-8.9039","-10.2344","-6.6937"
"20493.0000","-8.9206","-10.2536","-6.7106"
"20513.0005","-8.9374","-10.2729","-6.7275"
"20533.0009","-8.9540","-10.2920","-6.7442"
"20552.9995","-8.9706","-10.3110","-6.7613"
"20573.0000","-8.9872","-10.3301","-6.7785"
"20593.0004","-9.0039","-10.3493","-6.7954"
"20613.0009","-9.0205","-10.3684","-6.8126"
"20632.9994","-9.0372","-10.3876","-6.8294"
